 iteration        log_Lik      acpt_p      acpt_M     acpt_pi     acpt_mu     acpt_nu  acpt_delta  acpt_sigma
    139100   -3.60727e+05    0.243367    0.120000    0.185988    0.280000    0.120000    0.322462    0.295711
    139125   -3.60786e+05    0.243103    0.160000    0.186387    0.360000    0.160000    0.321301    0.295307
    139150   -3.62232e+05    0.242906    0.213333    0.187304    0.160000    0.200000    0.321155    0.295729
    139175   -3.60818e+05    0.243502    0.200000    0.186658    0.280000    0.240000    0.322732    0.295941
    139200   -3.59642e+05    0.244460    0.106667    0.186186    0.240000    0.240000    0.322138    0.295819
    139225   -3.59372e+05    0.243635    0.146667    0.186293    0.200000    0.280000    0.320889    0.295391
    139250   -3.59378e+05    0.243770    0.160000    0.186762    0.120000    0.200000    0.322247    0.295120
    139275   -3.58284e+05    0.243732    0.306667    0.186555    0.160000    0.200000    0.322222    0.296085
    139300   -3.57533e+05    0.243191    0.213333    0.186092    0.240000    0.520000    0.322714    0.296185
    139325   -3.58522e+05    0.243833    0.160000    0.185991    0.200000    0.280000    0.321306    0.296331
    139350   -3.59740e+05    0.243517    0.133333    0.186959    0.320000    0.040000    0.322230    0.296215
    139375   -3.57436e+05    0.243421    0.186667    0.187086    0.200000    0.360000    0.321881    0.295856
    139400   -3.57985e+05    0.243590    0.120000    0.187542    0.320000    0.280000    0.321491    0.296122
    139425   -3.58018e+05    0.244322    0.226667    0.186463    0.240000    0.240000    0.320896    0.296401
    139450   -3.57645e+05    0.243698    0.093333    0.186881    0.320000    0.280000    0.321499    0.296327
    139475   -3.59147e+05    0.243460    0.226667    0.186188    0.240000    0.160000    0.321611    0.295983
    139500   -3.58372e+05    0.243928    0.200000    0.186854    0.280000    0.240000    0.321833    0.296057
    139525   -3.58866e+05    0.243634    0.106667    0.186681    0.440000    0.160000    0.322159    0.295805
    139550   -3.58487e+05    0.243451    0.146667    0.186545    0.320000    0.400000    0.321899    0.296526
    139575   -3.60337e+05    0.242957    0.133333    0.187042    0.360000    0.320000    0.321480    0.295699
    139600   -3.61454e+05    0.242702    0.226667    0.185849    0.400000    0.320000    0.322094    0.295538
    139625   -3.61554e+05    0.242729    0.120000    0.186531    0.320000    0.360000    0.321084    0.295823
    139650   -3.61271e+05    0.243050    0.160000    0.185585    0.200000    0.280000    0.322152    0.295836
    139675   -3.61195e+05    0.243073    0.146667    0.185779    0.200000    0.120000    0.321868    0.294985
    139700   -3.60274e+05    0.243511    0.106667    0.186304    0.360000    0.200000    0.322343    0.295567
    139725   -3.60412e+05    0.243306    0.173333    0.186506    0.240000    0.280000    0.322143    0.295822
    139750   -3.58043e+05    0.242703    0.253333    0.185988    0.240000    0.200000    0.322578    0.296196
    139775   -3.59885e+05    0.242662    0.186667    0.186254    0.280000    0.200000    0.322348    0.296510
    139800   -3.60747e+05    0.242643    0.133333    0.186737    0.200000    0.320000    0.322098    0.296247
    139825   -3.59747e+05    0.243508    0.133333    0.186685    0.400000    0.280000    0.322048    0.296275
    139850   -3.60124e+05    0.243607    0.213333    0.186805    0.360000    0.240000    0.322638    0.295759
    139875   -3.58622e+05    0.244157    0.133333    0.187245    0.360000    0.360000    0.321660    0.296243
    139900   -3.61741e+05    0.243273    0.160000    0.187394    0.400000    0.240000    0.322221    0.295863
    139925   -3.60500e+05    0.243511    0.106667    0.188057    0.440000    0.240000    0.322318    0.295072
    139950   -3.62102e+05    0.243441    0.120000    0.188292    0.200000    0.400000    0.321646    0.295453
    139975   -3.61668e+05    0.243870    0.053333    0.187853    0.400000    0.160000    0.323009    0.295685
    140000   -3.61113e+05    0.244122    0.173333    0.188805    0.280000    0.200000    0.322052    0.295686
    140025   -3.60849e+05    0.243026    0.080000    0.187848    0.320000    0.120000    0.322218    0.295965
    140050   -3.60593e+05    0.242692    0.133333    0.185958    0.280000    0.360000    0.321242    0.295844
    140075   -3.59298e+05    0.242443    0.173333    0.185639    0.360000    0.320000    0.322557    0.295700
    140100   -3.62138e+05    0.242472    0.146667    0.185843    0.320000    0.240000    0.321934    0.295693
    140125   -3.62167e+05    0.242482    0.240000    0.185725    0.280000    0.200000    0.322564    0.295494
    140150   -3.61287e+05    0.241910    0.200000    0.185916    0.200000    0.240000    0.322059    0.295870
    140175   -3.63309e+05    0.242026    0.173333    0.187437    0.400000    0.240000    0.321833    0.295161
    140200   -3.63664e+05    0.243077    0.080000    0.187393    0.240000    0.240000    0.321142    0.295668
    140225   -3.64860e+05    0.244153    0.106667    0.188917    0.400000    0.360000    0.321643    0.295420
    140250   -3.63137e+05    0.244068    0.213333    0.188874    0.160000    0.160000    0.321851    0.294932
    140275   -3.62558e+05    0.244035    0.160000    0.188669    0.280000    0.160000    0.321642    0.295018
    140300   -3.62969e+05    0.242838    0.200000    0.187210    0.400000    0.320000    0.321432    0.295336
    140325   -3.62132e+05    0.244077    0.280000    0.188884    0.240000    0.360000    0.322348    0.295999
    140350   -3.62660e+05    0.244004    0.253333    0.189177    0.400000    0.080000    0.322135    0.295644
    140375   -3.61407e+05    0.244075    0.106667    0.188090    0.200000    0.160000    0.321654    0.295773
    140400   -3.62544e+05    0.243972    0.120000    0.187756    0.560000    0.400000    0.321678    0.295395
    140425   -3.61644e+05    0.243285    0.106667    0.187687    0.320000    0.160000    0.321332    0.295765
    140450   -3.61905e+05    0.243454    0.200000    0.186906    0.160000    0.200000    0.322131    0.296146
    140475   -3.62454e+05    0.244443    0.186667    0.187966    0.280000    0.280000    0.321245    0.296191
    140500   -3.62900e+05    0.244138    0.160000    0.187962    0.200000    0.240000    0.322619    0.295510
    140525   -3.60839e+05    0.244391    0.186667    0.188377    0.480000    0.320000    0.321482    0.295761
    140550   -3.59106e+05    0.243831    0.146667    0.187216    0.120000    0.120000    0.321956    0.295920
    140575   -3.59553e+05    0.242810    0.146667    0.186766    0.320000    0.600000    0.322173    0.296229
    140600   -3.58980e+05    0.242588    0.160000    0.186010    0.240000    0.200000    0.321390    0.295963
    140625   -3.61094e+05    0.243367    0.213333    0.187107    0.280000    0.400000    0.321311    0.296419
    140650   -3.62143e+05    0.242800    0.200000    0.186292    0.200000    0.160000    0.321473    0.296084
    140675   -3.62093e+05    0.242701    0.240000    0.184650    0.400000    0.320000    0.321769    0.294893
    140700   -3.61174e+05    0.243091    0.146667    0.185877    0.160000    0.400000    0.322391    0.295720
    140725   -3.60479e+05    0.242847    0.213333    0.185895    0.280000    0.160000    0.321796    0.295404
    140750   -3.61995e+05    0.242757    0.133333    0.186250    0.280000    0.360000    0.321471    0.295197
    140775   -3.61572e+05    0.242314    0.133333    0.185482    0.320000    0.080000    0.322342    0.295396
    140800   -3.60740e+05    0.241550    0.120000    0.185420    0.480000    0.240000    0.321913    0.296135
    140825   -3.62002e+05    0.241900    0.160000    0.185947    0.320000    0.320000    0.321159    0.295379
    140850   -3.62752e+05    0.242077    0.173333    0.185199    0.200000    0.320000    0.322004    0.295948
    140875   -3.60539e+05    0.242051    0.093333    0.184845    0.440000    0.280000    0.320875    0.295877
    140900   -3.61194e+05    0.241753    0.066667    0.184268    0.240000    0.320000    0.322095    0.295399
    140925   -3.62430e+05    0.241071    0.160000    0.184606    0.400000    0.320000    0.322162    0.295588
    140950   -3.61545e+05    0.241840    0.173333    0.184924    0.280000    0.440000    0.320997    0.295209
    140975   -3.62168e+05    0.241828    0.200000    0.184061    0.440000    0.240000    0.321281    0.295670
    141000   -3.64248e+05    0.241482    0.213333    0.184357    0.360000    0.200000    0.321381    0.295613
    141025   -3.63967e+05    0.241958    0.120000    0.184248    0.200000    0.400000    0.321511    0.295375
    141050   -3.64288e+05    0.242002    0.093333    0.185348    0.160000    0.320000    0.321694    0.295177
    141075   -3.62279e+05    0.241592    0.240000    0.184719    0.320000    0.400000    0.321902    0.294954
    141100   -3.61994e+05    0.241029    0.146667    0.184563    0.360000    0.320000    0.321062    0.295407
    141125   -3.61543e+05    0.241915    0.133333    0.185398    0.360000    0.400000    0.321517    0.295700
    141150   -3.61759e+05    0.242169    0.160000    0.185411    0.160000    0.120000    0.321577    0.295595
    141175   -3.62900e+05    0.241196    0.240000    0.183279    0.440000    0.240000    0.321957    0.295591
    141200   -3.63737e+05    0.241446    0.146667    0.184084    0.200000    0.360000    0.321999    0.295382
    141225   -3.62877e+05    0.240978    0.106667    0.183874    0.520000    0.360000    0.322815    0.295231
    141250   -3.60923e+05    0.240318    0.146667    0.183562    0.200000    0.440000    0.321908    0.295305
    141275   -3.62218e+05    0.240613    0.120000    0.183440    0.280000    0.120000    0.322111    0.295029
    141300   -3.63782e+05    0.240787    0.186667    0.182543    0.040000    0.240000    0.321654    0.295801
    141325   -3.62082e+05    0.240423    0.213333    0.182512    0.200000    0.280000    0.321494    0.295268
    141350   -3.62551e+05    0.240842    0.160000    0.183098    0.200000    0.360000    0.321271    0.295546
    141375   -3.64279e+05    0.241134    0.146667    0.184249    0.240000    0.160000    0.320635    0.295321
    141400   -3.65120e+05    0.241224    0.146667    0.183434    0.280000    0.400000    0.321699    0.295811
    141425   -3.65303e+05    0.240576    0.106667    0.183675    0.360000    0.160000    0.321038    0.294576
    141450   -3.64510e+05    0.240666    0.146667    0.184372    0.200000    0.240000    0.321917    0.294534
    141475   -3.65682e+05    0.241368    0.120000    0.184026    0.200000    0.160000    0.321077    0.294980
    141500   -3.65572e+05    0.240161    0.186667    0.181547    0.280000    0.280000    0.322309    0.294679
    141525   -3.64424e+05    0.240341    0.146667    0.182264    0.400000    0.240000    0.322491    0.294967
    141550   -3.63614e+05    0.240187    0.240000    0.182715    0.280000    0.280000    0.321502    0.295511
    141575   -3.62498e+05    0.240183    0.186667    0.182203    0.360000    0.400000    0.320439    0.295403
    141600   -3.60532e+05    0.240492    0.226667    0.182765    0.280000    0.240000    0.321376    0.295565
    141625   -3.60688e+05    0.240075    0.173333    0.182209    0.400000    0.200000    0.322753    0.295995
    141650   -3.62467e+05    0.241433    0.133333    0.183272    0.320000    0.240000    0.321896    0.295841
    141675   -3.61798e+05    0.241833    0.146667    0.183298    0.240000    0.160000    0.322088    0.296236
    141700   -3.60922e+05    0.242144    0.146667    0.184257    0.400000    0.360000    0.320245    0.295820
    141725   -3.61895e+05    0.241494    0.120000    0.183705    0.480000    0.120000    0.322009    0.296056
    141750   -3.63033e+05    0.239948    0.186667    0.182144    0.280000    0.400000    0.322552    0.295674
    141775   -3.63292e+05    0.239629    0.160000    0.181726    0.200000    0.320000    0.322088    0.295590
    141800   -3.63366e+05    0.239798    0.106667    0.182294    0.240000    0.360000    0.321995    0.295077
    141825   -3.64382e+05    0.239735    0.173333    0.182449    0.200000    0.480000    0.321813    0.295363
    141850   -3.65375e+05    0.240962    0.240000    0.184150    0.240000    0.240000    0.323050    0.295353
    141875   -3.64915e+05    0.241274    0.226667    0.184444    0.160000    0.320000    0.321145    0.294811
    141900   -3.66104e+05    0.240962    0.186667    0.183523    0.320000    0.360000    0.321947    0.295148
    141925   -3.66815e+05    0.240431    0.160000    0.182824    0.240000    0.320000    0.320874    0.294683
    141950   -3.66168e+05    0.240236    0.120000    0.183009    0.320000    0.240000    0.320824    0.294636
    141975   -3.65588e+05    0.240205    0.160000    0.184089    0.240000    0.360000    0.321236    0.294599
    142000   -3.64314e+05    0.240251    0.120000    0.184436    0.280000    0.320000    0.322156    0.294876
    142025   -3.65327e+05    0.240733    0.093333    0.183609    0.320000    0.320000    0.321690    0.294714
    142050   -3.63366e+05    0.240964    0.146667    0.183209    0.120000    0.280000    0.321571    0.294441
    142075   -3.65137e+05    0.240789    0.186667    0.183588    0.280000    0.200000    0.322057    0.295278
